psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
117	3	0	0	1	22	4	54	+	OsN22RS2_02T0364200.1	858	150	292	LOC_Os05g44830	330	156	330	5	17,34,9,22,38,	150,189,223,232,254,	156,198,233,269,292,
212	5	0	0	2	27	4	60	+	OsN22RS2_02T0364200.1	858	150	394	LOC_Os05g06620.1	345	63	340	5	17,34,9,18,139,	150,189,223,232,255,	63,105,140,176,201,
212	5	0	0	2	27	4	60	+	OsN22RS2_02T0364200.1	858	150	394	LOC_Os05g06620	345	63	340	5	17,34,9,18,139,	150,189,223,232,255,	63,105,140,176,201,
79	0	0	0	1	22	3	53	+	OsN22RS2_02T0364200.1	858	150	251	LOC_Os04g01439.1	5712	243	375	4	17,34,9,19,	150,189,223,232,	243,285,320,356,
79	0	0	0	1	22	3	53	+	OsN22RS2_02T0364200.1	858	150	251	LOC_Os04g01439	5712	243	375	4	17,34,9,19,	150,189,223,232,	243,285,320,356,
188	4	0	0	0	0	3	29	+	OsN22RS2_02T0364200.1	858	202	394	LOC_Os03g49980.1	5262	5036	5257	4	21,9,22,140,	202,223,232,254,	5036,5058,5094,5117,
188	4	0	0	0	0	3	29	+	OsN22RS2_02T0364200.1	858	202	394	LOC_Os03g49980	5262	5036	5257	4	21,9,22,140,	202,223,232,254,	5036,5058,5094,5117,
83	0	0	0	1	22	3	53	+	OsN22RS2_02T0364200.1	858	150	255	LOC_Os03g28020.1	1623	1218	1354	4	17,34,9,23,	150,189,223,232,	1218,1260,1295,1331,
83	0	0	0	1	22	3	53	+	OsN22RS2_02T0364200.1	858	150	255	LOC_Os03g28020	1623	1218	1354	4	17,34,9,23,	150,189,223,232,	1218,1260,1295,1331,
249	8	0	0	2	137	4	113	+	OsN22RS2_02T0364200.1	858	0	394	LOC_Os02g44430.1	375	0	370	5	15,73,9,74,86,	0,150,223,232,308,	0,99,173,209,284,
249	8	0	0	2	137	4	113	+	OsN22RS2_02T0364200.1	858	0	394	LOC_Os02g44430	375	0	370	5	15,73,9,74,86,	0,150,223,232,308,	0,99,173,209,284,
160	3	0	0	0	0	1	1	+	OsN22RS2_02T0364200.1	858	230	393	LOC_Os02g18890.1	1554	1384	1548	2	24,139,	230,254,	1384,1409,
160	3	0	0	0	0	1	1	+	OsN22RS2_02T0364200.1	858	230	393	LOC_Os02g18890	1554	1384	1548	2	24,139,	230,254,	1384,1409,
93	1	0	0	1	135	2	61	+	OsN22RS2_02T0364200.1	858	0	229	LOC_Os01g43210.1	2970	177	332	3	15,73,6,	0,150,223,	177,252,326,
93	1	0	0	1	135	2	61	+	OsN22RS2_02T0364200.1	858	0	229	LOC_Os01g43210	2970	177	332	3	15,73,6,	0,150,223,	177,252,326,
176	5	0	0	3	11	4	39	+	OsN22RS2_02T0364200.1	858	202	394	LOC_Os01g42570.1	306	47	267	5	19,10,18,88,46,	202,222,232,254,348,	47,68,105,128,221,
176	5	0	0	3	11	4	39	+	OsN22RS2_02T0364200.1	858	202	394	LOC_Os01g42570	306	47	267	5	19,10,18,88,46,	202,222,232,254,348,	47,68,105,128,221,
250	7	0	0	2	137	3	29	+	OsN22RS2_02T0364200.1	858	0	394	LOC_Os01g10410.1	310	19	305	5	15,73,9,74,86,	0,150,223,232,308,	19,34,108,144,219,
250	7	0	0	2	137	3	29	+	OsN22RS2_02T0364200.1	858	0	394	LOC_Os01g10410	310	19	305	5	15,73,9,74,86,	0,150,223,232,308,	19,34,108,144,219,
131	3	0	0	5	155	7	139	-	OsN22RS2_02T0364200.1	858	515	804	LOC_Os05g40212.1	869	234	507	9	24,12,26,14,15,14,15,9,5,	54,114,147,173,215,293,307,329,338,	234,281,308,377,421,436,464,492,502,
131	3	0	0	5	155	7	139	-	OsN22RS2_02T0364200.1	858	515	804	LOC_Os05g40212	869	234	507	9	24,12,26,14,15,14,15,9,5,	54,114,147,173,215,293,307,329,338,	234,281,308,377,421,436,464,492,502,
53	0	0	0	0	0	2	28	-	OsN22RS2_02T0364200.1	858	193	246	LOC_Os04g02800.1	522	441	522	3	14,10,29,	612,626,636,	441,482,493,
53	0	0	0	0	0	2	28	-	OsN22RS2_02T0364200.1	858	193	246	LOC_Os04g02800	522	441	522	3	14,10,29,	612,626,636,	441,482,493,
81	6	0	0	1	1	0	0	-	OsN22RS2_02T0364200.1	858	306	394	LOC_Os02g29280.1	1635	1548	1635	2	21,66,	464,486,	1548,1569,
81	6	0	0	1	1	0	0	-	OsN22RS2_02T0364200.1	858	306	394	LOC_Os02g29280	1635	1548	1635	2	21,66,	464,486,	1548,1569,
31	0	0	0	0	0	0	0	+	OsN22RS2_02T0364700.1	2589	2558	2589	LOC_Os02g37600.2	1079	11	42	1	31,	2558,	11,
2503	2	0	0	1	6	1	11	+	OsN22RS2_02T0364700.1	2589	48	2559	LOC_Os02g37590.1	2860	0	2516	3	86,107,2312,	48,140,247,	0,86,204,
2503	2	0	0	1	6	1	11	+	OsN22RS2_02T0364700.1	2589	48	2559	LOC_Os02g37590	2860	0	2516	3	86,107,2312,	48,140,247,	0,86,204,
533	1	0	0	0	0	2	177	+	OsN22RS2_02T0364700.2	534	0	534	LOC_Os02g37600.2	1079	46	757	3	454,66,14,	0,454,520,	46,661,743,
533	1	0	0	0	0	1	16	+	OsN22RS2_02T0364700.2	534	0	534	LOC_Os02g37600.1	788	1	551	2	520,14,	0,520,	1,537,
533	1	0	0	0	0	1	16	+	OsN22RS2_02T0364700.2	534	0	534	LOC_Os02g37600	788	1	551	2	520,14,	0,520,	1,537,
45	1	0	0	0	0	0	0	-	OsN22RS2_02T0364800.1	768	0	46	LOC_Os11g26070.1	1809	320	366	1	46,	722,	320,
45	1	0	0	0	0	0	0	-	OsN22RS2_02T0364800.1	768	0	46	LOC_Os11g26070	1809	320	366	1	46,	722,	320,
122	4	0	0	1	5	1	7	-	OsN22RS2_02T0364800.1	768	577	708	LOC_Os08g27400.1	945	795	928	2	33,93,	60,98,	795,835,
122	4	0	0	1	5	1	7	-	OsN22RS2_02T0364800.1	768	577	708	LOC_Os08g27400	945	795	928	2	33,93,	60,98,	795,835,
530	52	0	0	2	52	3	19	+	OsN22RS2_02T0365100.1	1617	570	1204	LOC_Os02g37710.1	642	0	601	5	32,56,196,210,88,	570,602,694,890,1116,	0,35,91,290,513,
530	52	0	0	2	52	3	19	+	OsN22RS2_02T0365100.1	1617	570	1204	LOC_Os02g37710	642	0	601	5	32,56,196,210,88,	570,602,694,890,1116,	0,35,91,290,513,
87	6	0	0	0	0	0	0	+	OsN22RS2_02T0365100.1	1617	1358	1451	LOC_Os02g37700.1	1526	982	1075	1	93,	1358,	982,
87	6	0	0	0	0	0	0	+	OsN22RS2_02T0365100.1	1617	1358	1451	LOC_Os02g37700	1526	982	1075	1	93,	1358,	982,
1289	13	0	0	0	0	1	3	+	OsN22RS2_02T0365100.1	1617	0	1302	LOC_Os02g37654.1	1568	92	1397	2	602,700,	0,602,	92,697,
1289	13	0	0	0	0	1	3	+	OsN22RS2_02T0365100.1	1617	0	1302	LOC_Os02g37654	1568	92	1397	2	602,700,	0,602,	92,697,
116	7	0	0	1	27	1	84	+	OsN22RS2_02T0364600.1	468	252	402	LOC_Os12g32210.1	1379	1172	1379	2	41,82,	252,320,	1172,1297,
116	7	0	0	1	27	1	84	+	OsN22RS2_02T0364600.1	468	252	402	LOC_Os12g32210	1379	1172	1379	2	41,82,	252,320,	1172,1297,
96	6	0	0	0	0	1	60	+	OsN22RS2_02T0364600.1	468	0	102	LOC_Os12g31310.1	252	0	162	2	64,38,	0,64,	0,124,
96	6	0	0	0	0	1	60	+	OsN22RS2_02T0364600.1	468	0	102	LOC_Os12g31310	252	0	162	2	64,38,	0,64,	0,124,
61	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g31300.1	720	0	64	1	64,	0,	0,
61	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g31300	720	0	64	1	64,	0,	0,
30	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	216	246	LOC_Os12g30260.1	1062	31	61	1	30,	216,	31,
30	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	216	246	LOC_Os12g30260	1062	31	61	1	30,	216,	31,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g29130.1	4689	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g29130	4689	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g25150.1	564	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g25150	564	0	64	1	64,	0,	0,
64	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g19770.1	4674	0	64	1	64,	0,	0,
64	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os12g19770	4674	0	64	1	64,	0,	0,
120	1	0	0	1	312	1	3	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os12g19750.1	4221	0	124	2	64,57,	0,376,	0,67,
120	1	0	0	1	312	1	3	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os12g19750	4221	0	124	2	64,57,	0,376,	0,67,
61	3	0	0	1	302	1	44	+	OsN22RS2_02T0364600.1	468	67	433	LOC_Os12g17780.1	753	39	147	2	26,38,	67,395,	39,109,
61	3	0	0	1	302	1	44	+	OsN22RS2_02T0364600.1	468	67	433	LOC_Os12g17780	753	39	147	2	26,38,	67,395,	39,109,
118	3	0	0	1	312	1	3	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os12g15110.1	1491	0	124	2	64,57,	0,376,	0,67,
118	3	0	0	1	312	1	3	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os12g15110	1491	0	124	2	64,57,	0,376,	0,67,
30	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	216	246	LOC_Os12g04830.1	4620	31	61	1	30,	216,	31,
30	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	216	246	LOC_Os12g04830	4620	31	61	1	30,	216,	31,
84	3	0	0	1	188	1	200	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os11g26460.1	3510	0	287	2	64,23,	0,252,	0,264,
84	3	0	0	1	188	1	200	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os11g26460	3510	0	287	2	64,23,	0,252,	0,264,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os11g26180.1	2070	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os11g26180	2070	0	64	1	64,	0,	0,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os11g20150.1	4521	46	103	1	57,	7,	46,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os11g20150	4521	46	103	1	57,	7,	46,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os10g42050.1	4698	7	64	1	57,	7,	7,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os10g42050	4698	7	64	1	57,	7,	7,
116	5	0	0	1	312	1	102	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os10g37810.1	3078	0	223	2	64,57,	0,376,	0,166,
116	5	0	0	1	312	1	102	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os10g37810	3078	0	223	2	64,57,	0,376,	0,166,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os10g18210.1	2355	7	64	1	57,	7,	7,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os10g18210	2355	7	64	1	57,	7,	7,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os10g18200.1	4788	7	64	1	57,	7,	7,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os10g18200	4788	7	64	1	57,	7,	7,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os10g17270.1	648	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os10g17270	648	0	64	1	64,	0,	0,
64	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os10g11506.1	651	0	64	1	64,	0,	0,
64	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os10g11506	651	0	64	1	64,	0,	0,
86	1	0	0	1	188	1	42	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os10g06840.1	1485	0	129	2	64,23,	0,252,	0,106,
86	1	0	0	1	188	1	42	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os10g06840	1485	0	129	2	64,23,	0,252,	0,106,
60	4	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os10g03710.1	450	0	64	1	64,	0,	0,
60	4	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os10g03710	450	0	64	1	64,	0,	0,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os09g21650.1	429	0	228	2	64,23,	0,252,	0,205,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os09g21650	429	0	228	2	64,23,	0,252,	0,205,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os09g21640.1	4803	0	228	2	64,23,	0,252,	0,205,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os09g21640	4803	0	228	2	64,23,	0,252,	0,205,
51	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	16	67	LOC_Os09g16430.1	3786	16	67	1	51,	16,	16,
51	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	16	67	LOC_Os09g16430	3786	16	67	1	51,	16,	16,
74	3	0	0	1	292	1	125	+	OsN22RS2_02T0364600.1	468	64	433	LOC_Os09g14340.1	3534	36	238	2	19,58,	64,375,	36,180,
74	3	0	0	1	292	1	125	+	OsN22RS2_02T0364600.1	468	64	433	LOC_Os09g14340	3534	36	238	2	19,58,	64,375,	36,180,
149	6	0	0	1	278	1	25	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os09g12740.1	402	0	180	2	64,91,	0,342,	0,89,
149	6	0	0	1	278	1	25	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os09g12740	402	0	180	2	64,91,	0,342,	0,89,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os09g01170.1	1245	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os09g01170	1245	0	64	1	64,	0,	0,
52	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	179	234	LOC_Os08g35520.1	1998	389	444	1	55,	179,	389,
52	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	179	234	LOC_Os08g35520	1998	389	444	1	55,	179,	389,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os08g20922.1	1890	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os08g20922	1890	0	64	1	64,	0,	0,
80	0	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	7	275	LOC_Os08g19480.1	786	46	267	2	57,23,	7,252,	46,244,
80	0	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	7	275	LOC_Os08g19480	786	46	267	2	57,23,	7,252,	46,244,
55	2	0	0	1	195	1	246	+	OsN22RS2_02T0364600.1	468	0	252	LOC_Os08g12620.1	360	39	342	2	21,36,	0,216,	39,306,
55	2	0	0	1	195	1	246	+	OsN22RS2_02T0364600.1	468	0	252	LOC_Os08g12620	360	39	342	2	21,36,	0,216,	39,306,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g41520.1	4614	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g41520	4614	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g41510.1	4614	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g41510	4614	0	64	1	64,	0,	0,
86	1	0	0	1	331	1	102	+	OsN22RS2_02T0364600.1	468	15	433	LOC_Os07g29870.1	324	15	204	2	49,38,	15,395,	15,166,
86	1	0	0	1	331	1	102	+	OsN22RS2_02T0364600.1	468	15	433	LOC_Os07g29870	324	15	204	2	49,38,	15,395,	15,166,
99	6	0	0	1	13	1	73	+	OsN22RS2_02T0364600.1	468	0	118	LOC_Os07g25300.1	243	0	178	2	51,54,	0,64,	0,124,
99	6	0	0	1	13	1	73	+	OsN22RS2_02T0364600.1	468	0	118	LOC_Os07g25300	243	0	178	2	51,54,	0,64,	0,124,
59	5	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g19020.1	222	0	64	1	64,	0,	0,
59	5	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g19020	222	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g16650.1	4173	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g16650	4173	0	64	1	64,	0,	0,
85	2	0	0	1	188	1	42	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os07g15210.1	3144	0	129	2	64,23,	0,252,	0,106,
85	2	0	0	1	188	1	42	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os07g15210	3144	0	129	2	64,23,	0,252,	0,106,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g15200.1	189	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g15200	189	0	64	1	64,	0,	0,
39	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	394	434	LOC_Os07g14680.1	609	351	391	1	40,	394,	351,
39	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	394	434	LOC_Os07g14680	609	351	391	1	40,	394,	351,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g08610.1	1338	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os07g08610	1338	0	64	1	64,	0,	0,
77	0	0	0	2	79	3	145	+	OsN22RS2_02T0364600.1	468	277	433	LOC_Os07g04480.1	3346	970	1192	4	17,6,37,17,	277,343,349,416,	970,1103,1110,1175,
77	0	0	0	2	79	3	145	+	OsN22RS2_02T0364600.1	468	277	433	LOC_Os07g04480	3346	970	1192	4	17,6,37,17,	277,343,349,416,	970,1103,1110,1175,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os06g35710.1	4689	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os06g35710	4689	0	64	1	64,	0,	0,
43	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	44	LOC_Os06g32040.1	330	0	44	1	44,	0,	0,
43	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	44	LOC_Os06g32040	330	0	44	1	44,	0,	0,
61	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os06g14850.1	792	0	64	1	64,	0,	0,
61	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os06g14850	792	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os05g41330.1	4689	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os05g41330	4689	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os05g39740.1	4689	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os05g39740	4689	0	64	1	64,	0,	0,
58	0	0	0	1	49	2	120	+	OsN22RS2_02T0364600.1	468	279	386	LOC_Os05g35650.2	2150	1942	2120	3	15,6,37,	279,343,349,	1942,2076,2083,
118	3	0	0	1	312	1	102	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os05g24350.1	942	0	223	2	64,57,	0,376,	0,166,
118	3	0	0	1	312	1	102	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os05g24350	942	0	223	2	64,57,	0,376,	0,166,
56	4	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	60	LOC_Os05g23210.1	4572	0	60	1	60,	0,	0,
56	4	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	60	LOC_Os05g23210	4572	0	60	1	60,	0,	0,
56	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	376	433	LOC_Os05g22980.1	513	268	325	1	57,	376,	268,
56	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	376	433	LOC_Os05g22980	513	268	325	1	57,	376,	268,
102	2	0	0	1	330	1	35	+	OsN22RS2_02T0364600.1	468	0	434	LOC_Os05g17930.1	717	0	139	2	64,40,	0,394,	0,99,
102	2	0	0	1	330	1	35	+	OsN22RS2_02T0364600.1	468	0	434	LOC_Os05g17930	717	0	139	2	64,40,	0,394,	0,99,
101	1	0	0	1	331	1	3	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os05g15550.1	2541	0	105	2	64,38,	0,395,	0,67,
101	1	0	0	1	331	1	3	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os05g15550	2541	0	105	2	64,38,	0,395,	0,67,
85	2	0	0	1	188	1	201	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os05g13600.1	636	0	288	2	64,23,	0,252,	0,265,
85	2	0	0	1	188	1	201	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os05g13600	636	0	288	2	64,23,	0,252,	0,265,
171	5	0	0	1	250	1	97	+	OsN22RS2_02T0364600.1	468	7	433	LOC_Os05g05420.1	4935	7	280	2	57,119,	7,314,	7,161,
171	5	0	0	1	250	1	97	+	OsN22RS2_02T0364600.1	468	7	433	LOC_Os05g05420	4935	7	280	2	57,119,	7,314,	7,161,
173	5	0	0	1	250	1	97	+	OsN22RS2_02T0364600.1	468	7	435	LOC_Os05g05410.1	1083	7	282	2	57,121,	7,314,	7,161,
173	5	0	0	1	250	1	97	+	OsN22RS2_02T0364600.1	468	7	435	LOC_Os05g05410	1083	7	282	2	57,121,	7,314,	7,161,
60	4	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os04g05770.1	2019	0	64	1	64,	0,	0,
60	4	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os04g05770	2019	0	64	1	64,	0,	0,
64	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os04g04490.1	4401	0	64	1	64,	0,	0,
64	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os04g04490	4401	0	64	1	64,	0,	0,
116	1	0	0	1	316	1	7	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os04g04480.1	1224	0	124	2	64,53,	0,380,	0,71,
116	1	0	0	1	316	1	7	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os04g04480	1224	0	124	2	64,53,	0,380,	0,71,
103	2	0	0	1	328	0	0	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os04g01260.1	480	0	105	2	67,38,	0,395,	0,67,
103	2	0	0	1	328	0	0	+	OsN22RS2_02T0364600.1	468	0	433	LOC_Os04g01260	480	0	105	2	67,38,	0,395,	0,67,
61	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os03g37230.1	849	0	64	1	64,	0,	0,
61	3	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os03g37230	849	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os03g29790.1	4647	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os03g29790	4647	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g49490.1	4689	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g49490	4689	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g47540.1	4689	0	64	1	64,	0,	0,
62	2	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g47540	4689	0	64	1	64,	0,	0,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os02g36790.1	2892	0	228	2	64,23,	0,252,	0,205,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os02g36790	2892	0	228	2	64,23,	0,252,	0,205,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g30580.1	4542	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g30580	4542	0	64	1	64,	0,	0,
79	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	7	275	LOC_Os02g28010.1	4554	46	267	2	57,23,	7,252,	46,244,
79	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	7	275	LOC_Os02g28010	4554	46	267	2	57,23,	7,252,	46,244,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g17440.1	1422	0	64	1	64,	0,	0,
63	1	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	0	64	LOC_Os02g17440	1422	0	64	1	64,	0,	0,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os01g71530.1	4689	7	64	1	57,	7,	7,
57	0	0	0	0	0	0	0	+	OsN22RS2_02T0364600.1	468	7	64	LOC_Os01g71530	4689	7	64	1	57,	7,	7,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os01g66210.1	267	0	228	2	64,23,	0,252,	0,205,
86	1	0	0	1	188	1	141	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os01g66210	267	0	228	2	64,23,	0,252,	0,205,
86	1	0	0	1	188	1	42	+	OsN22RS2_02T0364600.1	468	0	275	LOC_Os01g53960.1	4704	0	129	2	64,23,	0,252,	0,106,
